gvkey,tic,cusip,cik,LINKPRIM,LIID,LINKTYPE,LPERMNO,LPERMCO,LINKDT,LINKENDDT
013479,SHRPQ,820013100,0000811696,P,01,LC,11278,9132,1987-04-28,2008-02-28
013480,EBIXQ,278715206,0000814549,P,01,LU,11481,9312,1987-07-01,E
013481,BCAS,11132B202,0000814929,C,01,LC,79981,9313,1993-12-13,2000-01-27
013481,BCAS,11132B202,0000814929,C,01,LC,11482,9313,1987-07-01,1990-06-04
013482,3NTRN.,638221408,0000315999,C,01,LU,11517,9347,1987-07-16,1991-01-08
013483,ECGN,278864301,0000814050,P,01,LC,75055,10097,1987-06-18,2000-09-08
013484,SNGX,834223505,0000812796,C,01,LC,75549,9257,1987-06-15,2006-04-17
013484,SNGX,834223505,0000812796,C,01,LC,16533,55828,2016-12-13,E
013485,3ADETE,007977101,0000792381,C,01,LU,10950,8824,1986-12-16,1994-05-26
013486,PLAY.,727903106,0000796912,P,01,LU,10857,8742,1986-11-17,2000-03-31
013489,BDNI,119906105,0000812629,P,01,LC,11451,9287,1987-06-23,1991-10-25
013493,6074B,484167101,0000779247,C,01,LU,68988,25824,1986-02-13,1988-08-31
013494,SEFD,81174E109,0000812789,C,01,LU,11491,9323,1987-07-07,1988-11-16
013495,3KNITE,878332402,0000814081,C,02,LU,11725,9308,1987-09-29,1997-03-26
013496,MCTTE,619901101,0000802227,P,01,LU,11354,9199,1987-05-21,1989-09-29
013497,VKSI,926859109,0000814932,C,01,LU,11508,9337,1987-07-14,1993-10-11
013498,CCL,143658300,0000815097,J,90,LC,89728,56248,2003-04-21,E
013498,CCL,143658300,0000815097,P,01,LC,75154,20394,1987-07-24,E
013499,4660C,862133931,0000094679,P,02,LU,25611,23347,1962-01-31,1985-12-05
013499,4660C,862133931,0000094679,C,00X,LU,25611,23347,1955-07-29,1962-01-30
013500,INEL.2,458157104,0000814430,P,01,LU,11475,9305,1987-06-30,1998-05-29
013501,MICAQ,594928103,0000814249,C,01,LU,11484,9316,1987-07-01,2000-04-13
013503,MKTSQ.,00753T105,0000814580,P,01,LU,11483,9315,1987-07-01,2005-04-18
013504,TJX.,872539101,,P,01,LU,75098,25907,1987-06-26,1989-06-30
013505,DRJ,261983209,0000810829,C,02,LU,11402,9244,1987-06-10,E
013506,0189A,74799Q003,0001254699,C,01,LU,10636,8542,1995-02-01,1995-02-28
013506,0189A,74799Q003,0001254699,P,01,LU,10636,8542,1986-09-05,1995-01-31
013507,KNMC.,499859106,0000799666,P,01,LU,10712,8610,1986-10-01,1988-09-16
013508,PFPJZ,741559108,0000813616,P,01,LC,75085,21441,1987-06-24,1991-12-27
013509,USV.2,902971100,,P,01,LC,68849,20349,1986-02-20,2005-02-24
013510,DRE,264411505,0000783280,P,01,LU,75341,20609,1988-08-31,2022-10-31
013511,3HAMM,42219T105,0000914627,C,01,LU,69462,20893,1986-05-29,1995-03-10
013512,GNTRF,37252D108,0000784012,C,01,LC,78599,27403,1986-08-22,2008-03-26
013513,3ALST,019889104,0000810992,C,01,LU,75004,20053,1987-03-30,1992-05-01
013514,AIRL.1,009366105,0000799033,P,01,LU,70316,20034,1986-10-03,2002-09-06
013515,SHOWQ,825397102,0000812882,P,01,LU,11459,9293,1987-07-31,1998-09-16
013516,BWLR,106902703,0000782875,C,01,LC,78462,26177,1985-01-31,1994-11-22
013517,7630B,12466K107,0000781893,C,01,LU,76894,646,1985-01-31,1991-10-16
013518,PCAI.1,71646G105,0000801310,C,01,LC,11336,9183,1987-05-18,1993-12-07
013519,GOEDF,372907105,0000745380,P,01,LU,78494,26185,1983-12-30,1989-05-31
013520,CMCL,G1757E113,0000766011,P,01,LU,77563,7222,1984-10-31,1998-10-15
013520,CMCL,G1757E113,0000766011,P,01,LC,16849,56023,2017-07-27,E
013521,6449B,765470109,0000774418,P,01,LU,78580,26228,1985-10-29,1988-09-08
013522,CSESF,20744D100,0000802682,P,01,LU,78606,26239,1986-11-06,1989-12-29
013524,MWSS,595597105,0000731895,C,01,LU,11504,9334,1987-07-10,1996-10-01
013525,FILE,316869106,0000706015,P,01,LC,11531,9358,1987-07-21,2006-10-31
013526,BPL,118230101,0000805022,P,01,LU,70420,20346,1986-12-16,2019-10-31
013527,AT7,126157007,0000016377,P,01,LC,57269,25560,1986-01-31,1988-12-30
013529,LDIC,501825103,0000814500,P,01,LC,11480,9311,1987-07-01,1996-04-29
013530,3PHYP,719416307,0000759594,C,01,LU,11526,9355,1987-07-20,1990-02-06
013531,HKFIQ,409900107,0000812906,P,01,LC,75066,20872,1987-05-22,2007-03-21
013532,MGP.2,588539106,0000803027,P,01,LU,75176,8757,1986-11-21,2007-04-30
013533,8576B,12525L104,0000802779,P,01,LC,70439,20377,1986-11-20,1993-11-24
013534,ABR.2,038917100,0000912025,P,01,LU,69921,20618,1986-08-20,1997-12-31
013535,EQP,42217R101,0000822415,P,01,LU,70340,20200,1986-10-21,1994-09-30
013536,AHE,026494104,0000808240,P,01,LU,71300,20083,1987-02-12,1999-11-30
013537,ADGR,005473103,0000810370,P,01,LU,71888,20665,1987-04-01,1995-02-01
013539,WFRAF,962260105,0000721924,P,01,LU,78467,26212,1985-01-31,1997-01-31
013540,WWAV,966244105,0001555365,J,02,LC,13916,54212,2013-09-24,2013-09-24
013540,WWAV,966244105,0001555365,P,01,LC,13627,54212,2012-10-26,2017-04-28
013541,3TATME,876649104,0000766624,C,01,LU,10579,8486,1986-08-14,1989-09-05
013542,PLP.2,719217101,0000793421,P,01,LU,69403,20766,1986-06-20,2004-10-29
013544,3TPRT,893910109,,C,01,LU,11272,9122,1987-04-23,1990-04-11
013545,TLAFE,879229300,0000797506,C,02,LU,78623,8583,1987-03-13,1990-11-30
013546,3XXQXA,363170101,0000809608,P,01,LU,71992,20780,1987-03-16,1996-06-28
013547,GUM.1,401725106,0000792361,P,01,LU,69454,25832,1986-06-24,1988-06-30
013548,HTP,414575100,,P,01,LU,70041,25845,1986-08-08,1987-12-31
013550,NNUTU,41988L202,0000792161,C,01,LC,69534,21170,1986-06-05,2008-11-24
013551,3INLN,457469302,0000717754,P,01,LU,11496,9329,1987-07-31,1999-07-28
013551,3INLN,457469302,0000717754,C,00X,LU,11496,9329,1987-07-09,1987-07-30
013552,IGLPA,460885205,0000807364,C,01,LU,72135,20998,1987-02-12,2004-12-28
013553,SWD.2,825229107,0000800266,P,01,LU,10790,8683,1986-10-24,2000-04-28
013554,TBL,887100105,0000814361,P,01,LC,75101,21755,1987-06-30,2011-09-30
013555,PFPF,741474100,0000814857,P,01,LU,11555,9378,1987-07-29,1988-05-31
013556,THLEY,883219107,0001722401,P,90,LU,75508,8424,1986-07-31,1996-07-02
013556,THLEY,883219107,0001722401,C,00X,LU,75508,8424,1986-07-23,1986-07-30
013557,GFR.1,389915109,0000894651,P,01,LU,75188,21651,1987-08-13,2007-09-28
013561,MBI,55262C100,0000814585,P,01,LU,75175,21128,1987-07-01,E
013562,BDN,105368203,0000790816,P,01,LU,70121,21107,1986-07-23,E
013563,RMI.3,761111103,0000791681,P,01,LU,69665,21509,1986-06-16,1991-11-29
013564,LQP,504196106,0000799169,P,01,LC,70789,21078,1986-10-15,1994-01-25
013565,6775B,619744105,0000794359,C,01,LU,70869,21229,1986-10-31,1990-08-14
013566,AU.3,023120108,0000814577,P,01,LU,75111,20062,1987-08-11,1998-06-30
013567,XCLT,983701103,0000720676,C,01,LC,11571,9396,1987-08-04,1999-12-23
013568,SWIS,789895109,0000814248,P,01,LU,11525,9354,1987-07-17,1996-02-29
013569,AIGI,04315X109,0000788738,C,01,LU,11564,9388,1987-07-31,1988-01-22
013570,MIDD,596278101,0000769520,P,01,LU,75470,9375,1987-08-31,E
013571,6182B,151008109,0000815559,P,01,LU,11540,9366,1987-07-23,1988-04-29
013572,TUG.1,570363101,0000810113,P,01,LU,75077,21155,1987-04-07,2006-11-30
013573,JTV.1,480207109,0000802361,P,01,LC,70762,21023,1986-11-20,1997-08-29
013574,CAC.1,190905109,0000814437,P,01,LU,75155,25909,1987-07-02,1988-12-30
013576,WDH.1,972665103,,P,01,LC,71212,25854,1986-12-24,1989-11-22
013577,3LSCZZ,825087109,0000810781,P,01,LU,75095,21611,1987-04-09,1996-10-09
013578,3PMPI,741563209,0000804219,P,01,LU,71028,21443,1986-12-17,1997-06-20
013579,EQC,294628102,0000803649,P,01,LC,70703,20894,1986-12-17,E
013580,UHT,91359E105,0000798783,P,01,LU,72864,21839,1987-01-20,E
013581,3AMFNE,001057207,0000810351,C,02,LU,11575,9401,1987-08-05,1993-01-19
013582,CPSH,12619F104,0000814676,C,01,LC,11511,9340,2015-01-15,E
013582,CPSH,12619F104,0000814676,C,01,LC,11511,9340,1987-07-15,1993-06-18
013583,CHCAQ,20935C200,0000752346,C,01,LU,11562,9386,1987-07-31,1998-06-25
013584,HHC.2,440400109,0000806151,P,01,LU,75068,20931,1987-05-07,1997-10-31
013585,DHCAE,255242109,,P,01,LC,11557,9380,1987-07-29,1988-08-18
013586,KLY,487736100,0000776818,P,01,LU,69008,21040,1986-01-24,1995-02-28
013587,DRM.1,252747100,0000810316,P,01,LU,75053,20578,1987-05-19,1996-12-31
013588,EVXS,300072105,0000816762,C,01,LU,11549,9372,1987-07-24,1993-01-11
013589,AHT.1,009293101,0000812591,P,01,LU,75108,20032,1987-07-23,1997-09-30
013590,KIDS.,16875K202,0000816247,P,01,LU,11545,9368,1987-07-23,2002-01-31
013591,RBTI,756420105,0000814906,C,01,LU,11546,9369,1987-07-31,1989-01-13
013591,RBTI,756420105,0000814906,C,00X,LU,11546,9369,1987-07-23,1987-07-30
013592,SODA.1,000209106,0000799692,P,01,LU,11307,9160,1987-05-08,1993-10-29
013593,PMDL,69372M106,0000814057,C,01,LU,11556,9379,1987-07-29,1994-01-17
013594,XQ,747565109,0000804333,P,01,LU,11215,9065,1987-03-27,1998-03-31
013595,3TREE,045299104,0000814725,P,01,LC,11610,9434,1987-08-17,1990-11-23
013596,LPG.,716547104,0000810014,P,01,LU,72442,25875,1987-03-19,1989-07-31
013597,ZNT,989390109,0000109261,P,01,LC,84073,5058,1977-01-31,2010-05-20
013597,ZNT,989390109,0000109261,C,00X,LC,84073,5058,1977-01-01,1977-01-30
013598,6029B,054607106,,P,01,LC,11428,9109,1987-06-17,1988-09-27
013599,CELG,151020104,0000816284,P,01,LU,11552,9374,1987-09-30,2019-11-29
013600,BEAM.1,86627E101,0000813902,P,01,LU,11522,9352,1987-07-16,2000-09-29
013601,PDA.1,741874101,0000811421,P,01,LU,75242,9124,1987-07-13,1994-02-28
013602,CRMT,03062T105,0000799850,P,01,LU,11174,9023,1987-03-13,E
013603,MDTN10,597908102,0000813745,C,01,LU,11445,9284,1987-06-23,1991-06-24
013604,AUDK,05071H105,0000814611,P,01,LU,11458,9292,1987-06-25,1997-07-31
013605,CSOF.1,220037105,0000815273,P,01,LU,11532,9359,1987-07-22,1994-03-31
013607,LARY,002879104,0000815108,P,01,LC,11609,9433,1987-08-14,1990-11-29
013608,PCTL.1,720035302,0000755095,P,02,LU,91003,7280,1986-01-31,2001-10-31
013608,PCTL.1,720035302,0000755095,C,00X,LU,91003,7280,1985-07-01,1986-01-30
013609,DOTE10,257030106,0000799570,C,01,LU,11605,9431,1987-08-14,1989-12-22
013611,SEC,847497203,0000814013,C,01,LC,80039,25914,1993-12-01,2000-11-20
013611,SEC,847497203,0000814013,C,01,LC,75187,25914,1987-07-02,1988-09-02
013612,SAGB,783939101,0000812955,P,01,LU,11588,9412,1987-08-10,1994-09-30
013613,HRK,411632409,,P,90,LU,75067,25905,1987-04-23,1988-09-15
013614,NDB,635646102,0000811917,P,01,LU,75094,21610,1987-06-19,2000-12-29
013615,SCPAE,809178601,0000803190,C,03,LU,11516,9346,1987-07-16,1994-08-03
013616,SECMZ,813112307,0000790375,P,02,LU,11373,9218,1987-06-02,2000-12-29
013618,SATI,829685106,,C,01,LC,68903,6363,1985-02-28,1991-11-07
013619,ABMD,003654100,0000815094,P,01,LU,75107,20018,1987-07-29,2022-12-30
013620,5562C,21145E101,0000815572,P,01,LU,75156,25910,1987-07-30,1988-11-30
013621,MTWO.1,585332109,0000816955,P,01,LU,75553,9405,1987-08-06,1997-11-28
013622,3MTEK.,609393103,0000814180,C,01,LU,11559,9383,1987-07-30,1993-12-03
013623,CNMD,207410101,0000816956,P,01,LU,11547,9370,1987-07-23,E
013624,7620B,290904101,0000806627,P,01,LU,71845,20641,1987-02-06,1992-10-30
013625,SIZ.1,830137105,0000805419,P,01,LU,72661,21621,1987-01-30,2006-11-30
013626,RED.,756702106,0000810724,P,01,LU,75087,21497,1987-04-08,1998-05-29
013627,INDI.,454067109,0000816959,C,01,LU,11569,9394,1987-08-03,1989-01-26
013628,PNET,74342C105,0000815553,P,01,LU,11554,9377,1987-07-29,1998-01-30
013629,DFP.1,241212109,0000806183,C,01,LU,75052,25902,1987-05-29,1989-08-07
013630,EDAC,279285100,0000772572,P,01,LU,87514,7754,1987-01-30,2013-05-31
013630,EDAC,279285100,0000772572,C,00X,LU,87514,7754,1987-01-01,1987-01-29
013633,KORIY,500507108,0000791531,P,90,LC,82652,27463,1995-11-13,2007-06-15
013634,XIDEQ,302051206,0000813781,P,03,LC,90196,28305,2004-05-06,2015-04-30
013634,XIDEQ,302051206,0000813781,C,02,LC,79780,28305,1993-10-29,2002-02-14
013637,FFA.,337905103,0000798358,P,01,LC,70623,20731,1986-12-18,1990-07-24
013638,TIGR.1,886912104,0000796624,P,01,LU,11233,9083,1987-03-31,1995-07-24
013639,NLMP,636637100,0000798078,C,01,LC,11745,8616,2005-08-03,2008-12-15
013639,NLMP,636637100,0000798078,C,01,LC,11745,8616,1987-01-30,2002-03-24
013640,EGPCE,293232104,0000811697,P,01,LU,11319,9165,1987-05-13,1988-12-30
013641,CSELQ,141859108,0000774554,C,01,LU,10543,8453,1987-01-30,1991-03-06
013642,3KSYTE,496685108,0000810837,C,01,LU,11240,9092,1987-05-29,1989-02-03
013643,PAIQC,740861109,0000772595,P,01,LU,91169,7728,1986-01-31,1989-11-30
013644,MCAWA,579468109,0000818687,P,01,LC,11626,9447,1987-08-21,1994-09-19
013645,SEMIQ,016557407,0000818074,P,01,LC,75554,9411,1987-08-05,2007-04-26
013646,TIF,886547108,0000098246,P,01,LU,75100,21753,1987-05-05,2021-01-07
013647,6354C,196902100,0000813356,P,01,LU,75048,25901,1987-06-25,1989-09-29
013648,CFS.3,140116104,,P,01,LU,86370,7849,1986-01-31,1988-02-29
013649,NHLD,636375206,0001023844,P,01,LC,11441,9278,2015-03-03,2021-02-26
013649,NHLD,636375206,0001023844,P,01,LC,11441,9278,1987-06-23,2004-10-29
013650,3MDWZZ,598371102,0000806029,C,01,LU,70594,20661,1987-01-30,1996-06-20
013650,3MDWZZ,598371102,0000806029,C,00X,LU,70594,20661,1987-01-01,1987-01-29
013651,3MDPY,58461M101,0000803608,C,01,LU,72274,21184,1987-03-10,1993-07-02
013652,ACCI.,025230103,,C,01,LU,11583,9408,1987-08-06,1988-10-31
013653,CPX.3,172455107,0000811925,P,01,LU,75045,20451,1998-04-30,1998-05-29
013654,ENX.1,268744109,0000813566,P,01,LC,75090,20617,1987-06-05,1990-05-16
013657,AIQ.1,018606301,0000817135,P,02,LC,89048,11188,2001-07-27,2017-08-31
013657,AIQ.1,018606301,0000817135,C,01,LC,77085,11188,1991-11-08,1997-12-18
013657,AIQ.1,018606301,0000817135,C,01,LC,11620,9442,1987-08-20,1988-11-18
013664,GLIBA,36164V305,0000808461,P,01,LC,17334,9914,2018-03-10,2020-12-31
013664,GLIBA,36164V305,0000808461,J,02,LC,13554,41998,2012-08-10,2018-03-09
013664,GLIBA,36164V305,0000808461,P,01,LC,13553,41998,2012-08-10,2018-03-09
013665,HBK,407015106,0001551739,P,01,LC,13642,54223,2012-10-10,2019-04-30
013670,3INTK,45764T107,0000818017,P,01,LU,11596,9421,1987-08-12,1998-06-08
013679,RMTO,00213H105,0000826326,P,01,LC,91954,52129,2012-08-08,E
013680,ATPL,049156102,0000811828,C,01,LC,75150,20229,1987-08-27,2008-03-27
013681,BEP.2,05538H201,0000817897,P,90,LU,75151,20246,1987-08-06,1996-07-23
013682,CEQG,15133R108,,C,01,LU,75042,20411,1987-06-26,1992-10-28
013683,TEF,879382208,0000814052,P,90,LU,75049,21724,1987-06-12,E
013686,XXFPL,30242M106,0000811863,C,01,LU,75057,20680,1987-05-15,2002-10-03
013690,HDS.1,431692102,0000786877,P,01,LC,79783,20914,1993-10-29,1999-03-19
013690,HDS.1,431692102,0000786877,P,01,LC,75170,20914,1987-07-08,1993-10-04
013692,LII.2,517235107,0000817134,P,01,LU,75173,21083,1987-08-04,1996-01-31
013693,LVC,532430105,0000818008,P,01,LU,75174,21101,1987-08-14,2003-07-31
013694,TTI2,631724002,0000812628,P,01,LU,75079,21251,1987-06-30,1990-10-03
013694,TTI2,631724002,0000812628,C,00X,LU,75079,21251,1987-06-04,1987-06-29
013699,SVEIA,86024C203,0000817644,N,02,LC,75375,21674,1988-08-25,1999-07-30
013699,SVEIA,86024C203,0000817644,P,01,LC,75189,21674,1988-09-20,1990-07-30
013699,SVEIA,86024C203,0000817644,N,03,LC,75189,21674,1988-08-25,1988-08-31
013699,SVEIA,86024C203,0000817644,C,03,LC,75189,21674,1988-08-01,1988-08-24
013699,SVEIA,86024C203,0000817644,P,03,LC,75189,21674,1987-08-27,1988-07-31
013700,XRAY,24906P109,0000818479,P,01,LC,11600,9424,1987-08-12,E
013702,DOCC.,25399X103,,P,01,LC,11580,9406,1987-08-06,1989-07-30
013704,UGNEQ,904753100,0000352747,P,01,LU,11601,9426,1987-08-12,1999-10-04
013705,STCA.2,861054104,,C,01,LC,10864,8747,1987-03-31,1989-06-14
013705,STCA.2,861054104,,C,00X,LC,10864,8747,1986-11-18,1987-03-30
013706,5855C,338909104,,P,01,LU,75221,25920,1987-10-16,1988-04-29
013707,HWCD,404404105,0000812904,P,01,LU,11443,9281,1987-07-31,1989-04-28
013708,ALS.1,016900102,0000811929,P,01,LU,75002,20042,1987-05-08,1996-08-30
013709,IEP,451100101,0000813762,P,01,LU,75113,20097,1987-07-23,E
013710,FUN,150185106,0000811532,P,01,LU,75041,20409,1987-04-23,E
013711,3EGEXF,292913100,0000790170,C,99X,LU,78280,26184,1992-09-01,1993-02-26
013711,3EGEXF,292913100,0000790170,P,01,LU,78280,26184,1987-08-31,1992-06-30
013711,3EGEXF,292913100,0000790170,C,00X,LU,78280,26184,1985-06-01,1986-02-27
013712,6685B,014475107,0001518587,P,01,LC,75558,9452,1987-08-25,2006-12-29
013713,8151B,460475106,0000780853,P,01,LU,11282,9136,1987-07-31,1993-03-31
013714,PARA,92556H206,0000813828,P,03,LC,76226,21866,1994-10-01,E
013714,PARA,92556H206,0000813828,J,03,LC,76226,21866,1990-06-14,1994-09-30
013714,PARA,92556H206,0000813828,J,01,LC,75104,21866,1994-10-01,E
013714,PARA,92556H206,0000813828,P,01,LC,75104,21866,1987-06-10,1994-09-30
013714,PARA,92556H206,0000813828,P,01,LC,51617,25194,1970-12-03,1987-06-09
013715,3CWMAZ,203127105,0000799030,P,01,LC,70527,20488,1986-11-13,1990-06-25
013716,BNP.2,05564T103,0000812150,P,01,LU,75037,20314,1987-05-19,2007-02-28
013717,CINC.1,189869100,0000816249,C,01,LC,11611,9432,1987-08-17,1990-07-13
013718,ELISE,286554100,0000057613,P,01,LU,11075,8942,1987-02-05,1989-06-30
013719,8784B,14887X106,0000815029,P,01,LU,11604,9429,1987-08-13,1993-06-30
013721,ZTS,98978V103,0001555280,P,01,LC,13788,54327,2013-02-01,E
013722,LSMFE,53945T103,,P,01,LU,78601,26235,1986-08-29,1989-01-31
013723,UBSCQ,909690109,0000817905,P,01,LU,11572,9397,1987-08-04,1989-08-31
013725,3TLOP,879247104,,C,01,LC,11946,9430,1988-06-30,1991-10-02
013726,RENX.1,759917107,0000814724,P,01,LU,11521,9349,1987-07-16,1990-08-31
013728,3AASQE,004911103,0000811096,P,01,LU,11239,9091,1987-04-07,1990-09-28
013729,9747B,67099C930,,P,01,LU,75088,21503,1987-05-29,1997-12-31
013729,9747B,67099C930,,C,00X,LU,75088,21503,1987-05-21,1987-05-28
013730,BSRTZ,06683M102,0000790817,P,01,LU,11230,9081,1987-04-01,2002-07-11
013731,5772B,561180100,0000791716,P,01,LU,11301,9153,1987-05-06,1987-11-30
013732,3RDON,750903106,0000805905,C,01,LU,11016,8888,1987-01-13,1990-10-16
013733,PMD,744375205,0000806517,P,01,LU,11043,8909,1987-01-22,E
013737,RUBR,781084108,0000799875,C,01,LU,11649,9470,1987-08-31,1989-06-15
013738,8224B,042902205,0000804237,P,01,LU,11210,9061,1987-03-26,1992-05-29
013739,BOYS,103624102,0000811931,P,01,LU,11329,9178,1987-05-15,1988-04-29
013740,ESTKQ,276167103,0000810145,P,01,LU,11158,9011,1987-03-10,1988-10-31
013741,TTCH.1,87399V933,0000814273,C,01,LC,11492,9326,1994-07-29,1998-04-15
013742,ASCR,029443108,0000799296,P,01,LU,11047,8916,1987-06-30,1992-05-29
013743,FLWRQ,340391101,0000795183,P,01,LU,10535,8445,1986-07-30,1989-08-31
013744,IPUR,457927101,0000791994,C,01,LU,10674,8575,1986-10-31,1987-10-26
013745,5506C,445703101,,P,01,LU,11454,9290,1987-06-25,1988-09-30
013746,IINC.,457197101,0000803651,P,01,LU,10852,8737,1986-11-14,1988-05-31
013747,3HKMEE,487575201,0000803656,C,01,LU,11223,9075,1987-03-31,1994-06-22
013754,TOOL,270332109,0000811798,P,01,LU,11331,9180,1987-05-15,1990-06-29
013755,SPMD.1,847585106,0000805528,P,01,LU,11434,9273,1987-06-19,1988-09-30
013756,OIVO,68241L109,0000804331,P,01,LU,11315,9167,1987-05-29,2005-12-29
013756,OIVO,68241L109,0000804331,C,00X,LU,11315,9167,1987-05-12,1987-05-28
013757,BRIK,109692103,,P,01,LU,19335,647,1987-03-18,1989-05-31
013758,IFXC,449518307,0000792861,C,01,LC,10346,8270,1994-12-07,2002-12-13
013758,IFXC,449518307,0000792861,C,01,LC,10346,8270,1987-01-30,1994-08-14
013758,IFXC,449518307,0000792861,C,00X,LC,10346,8270,1986-07-01,1987-01-29
013759,MHGU,59000K309,0000808219,C,01,LC,11185,9033,1999-09-24,2007-01-22
013759,MHGU,59000K309,0000808219,C,01,LC,11185,9033,1987-03-18,1989-05-08
013760,NAMC,657193306,0000808013,P,01,LC,11473,9302,1987-06-29,2005-06-24
013761,RIDE.,709766109,0000716704,C,01,LU,90967,7912,1987-01-30,1988-11-30
013762,BINI,070109103,0000813309,P,01,LU,11461,9262,1987-06-26,1993-02-26
013763,ZGEN.1,988768107,0000810353,P,01,LU,11570,9395,1987-08-04,1990-05-31
013764,WFCI,975629106,0000818015,C,01,LC,78919,11976,1993-02-25,1994-12-16
013764,WFCI,975629106,0000818015,C,01,LC,75195,25915,1987-08-19,1988-12-12
013765,NAII,638842302,0000787253,P,02,LU,11654,9476,1987-09-01,E
013766,PRMR,731017109,0000810613,P,01,LU,11573,9399,1987-08-04,1990-07-31
013767,TDAT,880769104,,P,01,LC,11592,9416,1987-08-11,1992-02-28
013768,3AARC,023762305,0000794803,P,01,LU,11639,9460,1987-10-30,1993-04-30
013775,BSBLQ,809173206,0000813013,C,02,LU,11651,9472,1987-09-01,1998-05-15
013776,ANLD,027118108,0000804138,P,01,LC,70818,21131,1986-12-19,2009-02-17
013777,LANX,513737106,,P,01,LU,11577,9404,1987-08-06,1989-09-29
013778,3AXXN,004910105,0000810309,P,01,LU,11160,9012,1987-03-11,1992-10-30
013779,FHPC,302426101,0000793499,P,01,LU,10451,8367,1986-07-02,1997-02-28
013780,USXX,91272D309,0000810130,C,01,LU,11257,9107,1987-04-14,1996-09-06
013781,HRDG.1,412293102,0000818968,P,01,LU,75557,9445,1987-08-20,2000-06-30
013782,LABL,625383104,0000819220,P,01,LU,11638,9459,1987-08-27,2019-07-31
013783,VIDO,699154100,0000797419,P,01,LU,10846,8730,1986-11-13,1987-07-31
013785,MLMC,625413109,0001135887,P,01,LU,11432,9269,1987-06-17,1988-10-31
013786,HRTX,427746102,0000818033,P,01,LC,11636,9457,2014-01-23,E
013786,HRTX,427746102,0000818033,P,01,LC,11636,9457,1987-08-26,2011-03-31
013787,POOQE,737319103,0000809177,P,01,LU,11640,9461,1987-08-27,1991-03-28
013788,3INNSE,501011100,0000799099,C,01,LU,10767,8663,1986-10-17,1992-04-23
013789,AIRM,009128307,0000816159,P,01,LU,11641,9462,1987-08-27,2017-04-28
013790,5793B,71941P107,0001006586,P,01,LU,11163,9015,1987-03-11,1987-12-31
013791,LITL,501879100,0000803571,C,01,LC,10826,8712,1986-11-06,1988-01-22
013792,BMAL,123301103,0000806277,C,01,LU,11129,8988,1987-02-27,1988-05-25
013792,BMAL,123301103,0000806277,C,00X,LU,11129,8988,1987-02-25,1987-02-26
013793,3UNSI,903122109,0000810624,C,01,LU,11271,9121,1987-04-23,1991-10-29
013794,THMO,88362L209,0000811212,P,01,LC,11394,9235,1987-06-05,E
013795,HMGP,423617109,0001299509,C,01,LC,11111,8972,1987-03-03,1989-12-31
013796,5803B,757901103,0000799213,P,01,LC,11410,9250,1987-06-10,1987-10-28
013797,TNTO,887687101,0000797656,C,01,LU,10627,8529,1986-08-28,1990-06-15
013798,PZA.2,743726101,0000814139,P,01,LU,11622,9444,1987-08-20,2006-12-29
013799,AGIS,00760B105,0000778426,P,01,LU,10386,8302,1986-06-18,1999-09-17
013800,AFAM,020409108,0000799231,P,01,LU,75526,8780,1986-12-03,2018-03-31
013801,ATKM,046814109,0000818730,P,01,LC,11635,9456,1987-08-26,1993-09-24
013802,MDPI,584453104,0000804559,C,01,LU,11108,8969,1987-02-12,1989-10-31
013803,3RISAE,149109100,0000796332,C,01,LC,11079,8945,1988-09-19,1990-04-26
013803,3RISAE,149109100,0000796332,C,01,LC,11079,8945,1987-02-05,1988-05-04
013809,MDI,59522K100,0000805057,P,01,LU,10978,8850,1986-12-19,1998-08-31
